ID,fldOrderNumber,fldQuoteNumber,fldTotalMinutes,fldTotalHours,fldTotalHoursCost,fldRefuseRecycle,fldStandardHours,fldStandardCost,fldChallengeHours,fldChallengeCost,fldCarryUpHours,fldCarryUpCost,fldChallengeCarryUpHrs,fldChallengeCarryUpCost,fldNumberOfInstallers,fldTotalPeiceCount,fldTotalTruckCost,fldHardwareCost,fldWarehouseRec,fldOnSiteRec,fldNewUsedRec,fldOvertimeDeliveryHrs,fldOvertimeDeliveryCost,fldTotalCostAnchorage,fldAnchorageSell,fldBaseDriveHrs,fldBaseDriveCost,fldCombBaseLaborCost,fldTotalCostBaseDrive,fldBaseSell,fldEagleRiverDriveHrs,fldEagleRiverDriveCost,fldCombEagleRiverLaborCost,fldTotalCostEagleRiverDrive,fldEagleRiverSell,fldValleyDriveHrs,fldValleyDriveCost,fldCombValleyLaborCost,fldTotalCostValleyDrive,fldValleySell,fldOutOfTownLabor,fldOutOfTownCost,fldNumOutOfTownInstallers,fldTtlOutOfTownCost,fldOutOfTownSell,fldLaborStdTime,fldLaborOverTime,fldToolOverWeight,fldPerDiem,fldHotelCost,fldAirFare,fldParking,fldRentalCar,fldMiscTravel,fldDate,fldTime,fldSales,fldProjMnger,fldDesigner,fldAcctCoord,fldHdFilingTeardown,fldHdFilingInstall,fldPostShelves,fldRotaryFiles,fldModWall,fldTotalReconfigTime,fldDavisBacon,fldTruckCharge,fldNumDays,fldCustomCut,fldCorian,fldFrtCost,fldFrtSell,fldApproved,fldQuoted,fldSold,fldOptStandard,fldOptChallenge,fldOptCarryUp,fldWareHouseRecHrs,fldOnSiteRecHrs,fldNewUsedRecHrs,fldMiscServices,fldAvgCostPerStationAnch,fldAvgCostPerStationBase,fldAvgCostPerStationER,fldAvgCostPerStationValley,fldAvgCostPerStationOutOfTown,fldNumberOfStations
459,77634,78657 2nd fl Mod,11269,187.8,"$6,995.55",7.5,195,"$7,263.75",222,"$8,269.50",214,7971.5,227,"$8,455.75",28,989,$50.00,$0.00,"$1,049.33",$629.60,"$1,049.33",0,$0.00,"$9,368.83","$13,777.70",70,"$3,307.50","$11,577.00","$12,676.33","$18,641.67",42,"$1,984.50","$10,254.00","$11,353.33","$16,696.08",70,"$3,850.00","$12,119.50","$13,218.83","$19,439.46",250.2,"$9,341.95",31,"$9,341.95","$13,738.16",248,2.199997,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,4/23/19,2:26:28 PM,Joe Schroeder,Paul Moyers,Paul Moyers,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,28.17,16.902,28.17,0,"$9,368.83","$12,676.33","$11,353.33","$13,218.83","$9,341.95",1
461,77634,78657 Conference,1100,18.3,$681.68,0.7,19,$707.75,22,$819.50,21,782.25,22,$819.50,3,22,$50.00,$0.00,$102.25,$61.35,$102.25,0,$0.00,$971.75,"$1,429.05",7.5,$354.38,"$1,173.88","$1,326.13","$1,950.19",4.5,$212.63,"$1,032.13","$1,184.38","$1,741.73",7.5,$412.50,"$1,232.00","$1,384.25","$2,035.66",24.7,$927.08,3,$927.08,"$1,363.35",24,0.7000008,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,4/24/19,7:03:57 AM,Joe Schroeder,Paul Moyers,Paul Moyers,Tiffany Ghan,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2.745,1.647,2.745,0,$971.75,"$1,326.13","$1,184.38","$1,384.25",$927.08,1
458,77634,78657 fl1 mod,3894,64.9,"$2,417.53",2.6,68,"$2,533.00",77,"$2,868.25",74,2756.5,79,"$2,942.75",10,311,$50.00,$0.00,$362.63,$217.58,$362.63,0,$0.00,"$3,280.88","$4,824.82",25,"$1,181.25","$4,049.50","$4,462.13","$6,561.95",15,$708.75,"$3,577.00","$3,989.63","$5,867.10",25,"$1,375.00","$4,243.25","$4,655.88","$6,846.88",86.7,"$3,296.58",11,"$3,296.58","$4,847.90",80,6.699997,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,4/23/19,2:22:49 PM,Joe Schroeder,Paul Moyers,Paul Moyers,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,9.735001,5.841001,9.735001,0,"$3,280.88","$4,462.13","$3,989.63","$4,655.88","$3,296.57",1
463,77634,78657 Mayline,115,1.9,$70.78,0.1,2,$74.50,2,$74.50,2,74.5,2,$74.50,1,5,$50.00,$0.00,$10.62,$6.37,$10.62,0,$0.00,$135.12,$198.70,2.5,$118.13,$192.63,$253.24,$372.41,1.5,$70.88,$145.38,$205.99,$302.93,2.5,$137.50,$212.00,$272.62,$400.91,2.3,$108.68,0,$108.68,$159.82,0,2.3,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,4/24/19,7:08:13 AM,Joe Schroeder,Paul Moyers,Paul Moyers,Tiffany Ghan,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.285,0.171,0.285,0,$135.12,$253.24,$205.99,$272.62,$108.67,1
462,77634,78657 Other,80,1.3,$48.43,0.1,1,$37.25,2,$74.50,2,74.5,2,$74.50,1,3,$50.00,$0.00,$7.26,$4.36,$7.26,0,$0.00,$131.76,$193.77,2.5,$118.13,$192.63,$249.89,$367.48,1.5,$70.88,$145.38,$202.64,$298.00,2.5,$137.50,$212.00,$269.26,$395.98,2.2,$103.95,0,$103.95,$152.87,0,2.2,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,4/24/19,7:05:56 AM,Joe Schroeder,Paul Moyers,Paul Moyers,Tiffany Ghan,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.195,0.117,0.195,0,$131.76,$249.89,$202.64,$269.26,$103.95,1
460,77634,78657 Training,910,15.2,$566.20,0.6,16,$596.00,18,$670.50,17,633.25,18,$670.50,2,32,$50.00,$0.00,$84.93,$50.96,$84.93,0,$0.00,$805.43,"$1,184.46",5,$236.25,$906.75,"$1,041.68","$1,531.88",3,$141.75,$812.25,$947.18,"$1,392.91",5,$275.00,$945.50,"$1,080.43","$1,588.87",20.3,$799.17,3,$799.17,"$1,175.26",16,4.299999,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,4/24/19,7:01:55 AM,Joe Schroeder,Paul Moyers,Paul Moyers,Tiffany Ghan,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2.28,1.368,2.28,0,$805.43,"$1,041.68",$947.18,"$1,080.43",$799.17,1
456,77634,78663,1631,27.2,"$1,013.20",1.1,28,"$1,043.00",32,"$1,192.00",31,1154.75,33,"$1,229.25",4,162,$100.00,$0.00,$151.98,$91.19,$151.98,0,$0.00,"$1,443.98","$2,123.50",10,$472.50,"$1,664.50","$1,916.48","$2,818.35",6,$283.50,"$1,475.50","$1,727.48","$2,540.41",10,$550.00,"$1,742.00","$1,993.98","$2,932.32",36.1,"$1,385.73",5,"$1,385.73","$2,037.83",32,4.099998,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,4/18/19,11:18:22 AM,Joe Schroeder,Paul Moyers,Paul Moyers,Tiffany Ghan,0,0,0,0,0,0,$0.00,2,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4.08,2.448,4.08,0,"$1,443.98","$1,916.48","$1,727.48","$1,993.98","$1,385.72",1
457,76374,78663 1st floor,6264,104.4,"$3,888.90",4.2,109,"$4,060.25",123,"$4,581.75",119,4432.75,126,"$4,693.50",3,465,$250.00,$0.00,$583.34,$350.00,$583.34,0,$0.00,"$5,415.09","$7,963.36",7.5,$354.38,"$4,936.13","$5,769.46","$8,484.50",4.5,$212.63,"$4,794.38","$5,627.71","$8,276.04",37.5,"$2,062.50","$6,644.25","$7,477.59","$10,996.45",138.7,"$5,353.58",3,"$5,353.58","$7,872.90",120,18.7,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,4/18/19,11:34:22 AM,Joe Schroeder,Paul Moyers,Paul Moyers,Tiffany Ghan,0,0,0,0,0,0,$0.00,5,5,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,15.66,9.396001,15.66,0,"$5,415.08","$5,769.46","$5,627.71","$7,477.58","$5,353.57",1
466,78919,78943,90,1.5,$55.88,0.1,2,$74.50,2,$74.50,2,74.5,2,$74.50,1,3,$50.00,$0.00,$8.38,$5.03,$8.38,0,$0.00,$132.88,$195.41,2.5,$118.13,$192.63,$251.01,$369.13,1.5,$70.88,$145.38,$203.76,$299.64,2.5,$137.50,$212.00,$270.38,$397.62,2.2,$103.95,0,$103.95,$152.87,0,2.2,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,4/29/19,1:15:42 PM,Joe Schroeder,Paul Moyers,Paul Moyers,Tiffany Ghan,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.225,0.135,0.225,0,$132.88,$251.01,$203.76,$270.38,$103.95,1
467,79588,79591,631,10.5,$391.13,0.4,11,$409.75,12,$447.00,12,447,13,$484.25,2,62,$50.00,$0.00,$58.67,$35.20,$58.67,0,$0.00,$555.67,$817.16,5,$236.25,$683.25,$791.92,"$1,164.59",3,$141.75,$588.75,$697.42,"$1,025.62",5,$275.00,$722.00,$830.67,"$1,221.57",13.6,$562.60,2,$562.60,$827.35,8,5.6,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,5/24/19,2:05:45 PM,Joe Schroeder,Paul Moyers,Paul Moyers,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1.575,0.9450001,1.575,0,$555.67,$791.92,$697.42,$830.67,$562.60,1
468,79590,79617,674,11.2,$417.20,0.4,12,$447.00,13,$484.25,13,484.25,14,$521.50,2,58,$50.00,$3.24,$62.58,$37.55,$62.58,0,$0.00,$600.07,$882.46,5,$236.25,$720.50,$836.32,"$1,229.88",3,$141.75,$626.00,$741.82,"$1,090.91",5,$275.00,$759.25,$875.07,"$1,286.87",14.7,$614.58,2,$614.58,$903.79,8,6.7,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,5/28/19,10:43:46 AM,Joe Schroeder,Paul Moyers,Paul Moyers,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1.68,1.008,1.68,0,$600.07,$836.32,$741.82,$875.07,$614.57,1
469,79588,79715,1017,17,$633.25,0.7,18,$670.50,20,$745.00,19,707.75,21,$782.25,2,117,$50.00,$0.00,$94.99,$56.99,$94.99,0,$0.00,$889.99,"$1,308.81",5,$236.25,$981.25,"$1,126.24","$1,656.23",3,$141.75,$886.75,"$1,031.74","$1,517.26",5,$275.00,"$1,020.00","$1,164.99","$1,713.22",22.6,$907.85,3,$907.85,"$1,335.07",16,6.6,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,5/30/19,2:06:42 PM,Joe Schroeder,Paul Moyers,Paul Moyers,Tiffany Ghan,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2.55,1.53,2.55,0,$889.99,"$1,126.24","$1,031.74","$1,164.99",$907.85,1
470,79593,79763,875,14.6,$543.85,0.6,15,$558.75,18,$670.50,17,633.25,18,$670.50,2,52,$50.00,$0.00,$81.58,$48.95,$81.58,0,$0.00,$802.08,"$1,179.53",5,$236.25,$906.75,"$1,038.33","$1,526.95",3,$141.75,$812.25,$943.83,"$1,387.98",5,$275.00,$945.50,"$1,077.08","$1,583.94",20.2,$794.45,3,$794.45,"$1,168.31",16,4.200001,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,6/3/19,11:06:29 AM,Joe Schroeder,Paul Moyers,Paul Moyers,Tiffany Ghan,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,2.19,1.314,2.19,0,$802.08,"$1,038.33",$943.83,"$1,077.08",$794.45,1
471,79761,79765,1726,28.8,"$1,072.80",1.2,30,"$1,117.50",35,"$1,303.75",33,1229.25,35,"$1,303.75",4,67,$50.00,$22.68,$160.92,$96.55,$160.92,0,$0.00,"$1,537.35","$2,260.81",10,$472.50,"$1,776.25","$2,009.85","$2,955.66",6,$283.50,"$1,587.25","$1,820.85","$2,677.72",10,$550.00,"$1,853.75","$2,087.35","$3,069.63",39.3,"$1,536.93",5,"$1,536.93","$2,260.18",32,7.299999,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,6/3/19,11:14:37 AM,Joe Schroeder,Paul Moyers,Paul Moyers,Tiffany Ghan,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4.32,2.592,4.32,0,"$1,537.35","$2,009.85","$1,820.85","$2,087.35","$1,536.92",1
472,79847,79876,690,11.5,$428.38,0.5,12,$447.00,14,$521.50,13,484.25,14,$521.50,2,38,$50.00,$0.00,$64.26,$38.55,$64.26,0,$0.00,$635.76,$934.94,5,$236.25,$757.75,$872.01,"$1,282.36",3,$141.75,$663.25,$777.51,"$1,143.39",5,$275.00,$796.50,$910.76,"$1,339.35",15.7,$661.83,2,$661.83,$973.27,8,7.7,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,6/6/19,11:27:58 AM,Joe Schroeder,Paul Moyers,Paul Moyers,Tiffany Ghan,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1.725,1.035,1.725,0,$635.76,$872.01,$777.51,$910.76,$661.82,1
477,79947,79947,609,10.1,$376.23,0.4,10,$372.50,12,$447.00,12,447,12,$447.00,2,32,$50.00,$16.20,$56.43,$33.86,$56.43,0,$0.00,$569.63,$837.70,5,$236.25,$683.25,$805.88,"$1,185.12",3,$141.75,$588.75,$711.38,"$1,046.15",5,$275.00,$722.00,$844.63,"$1,242.11",13.5,$557.88,2,$557.88,$820.40,8,5.5,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,6/28/19,1:16:20 PM,Joe Schroeder,Paul Moyers,Paul Moyers,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1.515,0.909,1.515,0,$569.63,$805.88,$711.38,$844.63,$557.88,1
478,79947,79947part 2,3149,52.5,"$1,955.63",2.1,55,"$2,048.75",62,"$2,309.50",60,2235,64,"$2,384.00",8,161,$50.00,$77.76,$293.34,$176.01,$293.34,0,$0.00,"$2,730.60","$4,015.59",20,$945.00,"$3,254.50","$3,675.60","$5,405.30",12,$567.00,"$2,876.50","$3,297.60","$4,849.42",20,"$1,100.00","$3,409.50","$3,830.60","$5,633.24",69.9,"$2,662.78",9,"$2,662.78","$3,915.85",64,5.900002,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,6/28/19,1:19:24 PM,Joe Schroeder,Paul Moyers,Paul Moyers,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,7.875,4.725,7.875,0,"$2,730.60","$3,675.60","$3,297.60","$3,830.60","$2,662.78",1
520,79948,79999 A,1549,25.8,$980.40,1,27,"$1,026.00",31,"$1,178.00",29,1102,31,"$1,178.00",4,118,$50.00,$25.92,$147.06,$88.24,$147.06,0,$0.00,"$1,400.98","$2,060.27",10,$480.00,"$1,658.00","$1,880.98","$2,766.15",6,$288.00,"$1,466.00","$1,688.98","$2,483.79",10,$550.00,"$1,728.00","$1,950.98","$2,869.09",34.9,"$1,355.20",4,"$1,355.20","$1,992.94",32,2.900002,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,2/11/20,12:12:21 PM,Joe Schroeder,Paul Moyers,Paul Moyers,Tiffany Ghan,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3.87,2.322,3.87,0,"$1,400.98","$1,880.98","$1,688.98","$1,950.98","$1,355.20",1
521,79948,79999 B,2265,37.8,"$1,436.40",1.5,39,"$1,482.00",45,"$1,710.00",43,1634,46,"$1,748.00",6,258,$50.00,$42.12,$215.46,$129.28,$215.46,0,$0.00,"$2,017.58","$2,967.03",15,$720.00,"$2,430.00","$2,737.58","$4,025.85",9,$432.00,"$2,142.00","$2,449.58","$3,602.32",15,$825.00,"$2,535.00","$2,842.58","$4,180.27",50.7,"$1,953.60",6,"$1,953.60","$2,872.94",48,2.700001,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,2/11/20,12:17:38 PM,Joe Schroeder,Paul Moyers,Paul Moyers,Tiffany Ghan,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,5.67,3.402,5.67,0,"$2,017.58","$2,737.58","$2,449.58","$2,842.58","$1,953.60",1
522,79948,79999 D,348,5.8,$220.40,0.2,6,$228.00,7,$266.00,7,266,7,$266.00,1,14,$50.00,$3.24,$33.06,$19.84,$33.06,0,$0.00,$352.30,$518.09,2.5,$120.00,$386.00,$472.30,$694.56,1.5,$72.00,$338.00,$424.30,$623.97,2.5,$137.50,$403.50,$489.80,$720.29,7.9,$379.20,1,$379.20,$557.65,0,7.9,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,2/11/20,12:20:59 PM,Joe Schroeder,Paul Moyers,Paul Moyers,Tiffany Ghan,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.8700001,0.5220001,0.8700001,0,$352.30,$472.30,$424.30,$489.80,$379.20,1
519,79948,79999Rev1,4905,81.8,"$3,108.40",3.3,85,"$3,230.00",98,"$3,724.00",93,3534,99,"$3,762.00",2,442,$150.00,$87.48,$466.26,$279.76,$466.26,0,$0.00,"$4,427.74","$6,511.38",5,$240.00,"$3,964.00","$4,667.74","$6,864.32",3,$144.00,"$3,868.00","$4,571.74","$6,723.15",25,"$1,375.00","$5,099.00","$5,802.74","$8,533.44",110.3,"$4,254.40",3,"$4,254.40","$6,256.47",104,6.300003,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,2/11/20,9:08:38 AM,Joe Schroeder,Paul Moyers,Paul Moyers,Tiffany Ghan,0,0,0,0,0,0,$0.00,3,5,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,12.27,7.362,12.27,0,"$4,427.74","$4,667.74","$4,571.74","$5,802.74","$4,254.40",1
474,80251,80270,355,5.9,$219.78,0.2,6,$223.50,7,$260.75,7,260.75,7,$260.75,1,27,$50.00,$0.00,$32.97,$19.78,$32.97,0,$0.00,$343.72,$505.47,2.5,$118.13,$378.88,$461.84,$679.18,1.5,$70.88,$331.63,$414.59,$609.69,2.5,$137.50,$398.25,$481.22,$707.67,7.9,$373.28,1,$373.28,$548.93,0,7.9,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,6/24/19,12:57:14 PM,Joe Schroeder,Paul Moyers,Paul Moyers,Tiffany Ghan,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.8850001,0.531,0.8850001,0,$343.72,$461.84,$414.59,$481.22,$373.27,1
475,80315,80320,363,6.1,$227.23,0.2,6,$223.50,7,$260.75,7,260.75,7,$260.75,1,19,$50.00,$0.00,$34.08,$20.45,$34.08,0,$0.00,$344.83,$507.11,2.5,$118.13,$378.88,$462.96,$680.82,1.5,$70.88,$331.63,$415.71,$611.34,2.5,$137.50,$398.25,$482.33,$709.31,7.9,$373.28,1,$373.28,$548.93,0,7.9,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,6/25/19,12:55:57 PM,Joe Schroeder,Paul Moyers,Paul Moyers,Tiffany Ghan,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.915,0.549,0.915,0,$344.83,$462.96,$415.71,$482.33,$373.27,1
476,79592,80337,1334,22.2,$826.95,0.9,23,$856.75,26,$968.50,25,931.25,27,"$1,005.75",3,63,$50.00,$38.88,$124.04,$74.43,$124.04,0,$0.00,"$1,181.42","$1,737.39",7.5,$354.38,"$1,322.88","$1,535.80","$2,258.53",4.5,$212.63,"$1,181.13","$1,394.05","$2,050.07",7.5,$412.50,"$1,381.00","$1,593.92","$2,344.00",29.3,"$1,144.43",4,"$1,144.43","$1,682.98",24,5.299999,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,6/26/19,12:07:22 PM,Joe Schroeder,Paul Moyers,Paul Moyers,Tiffany Ghan,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3.33,1.998,3.33,0,"$1,181.42","$1,535.80","$1,394.05","$1,593.92","$1,144.42",1
479,79593,80459,7734,128.9,"$4,801.53",5.2,134,"$4,991.50",156,"$5,811.00",147,5475.75,156,"$5,811.00",4,366,$200.00,$168.48,$720.23,$432.14,$720.23,0,$0.00,"$6,899.71","$10,146.63",10,$472.50,"$6,283.50","$7,372.21","$10,841.48",6,$283.50,"$6,094.50","$7,183.21","$10,563.54",50,"$2,750.00","$8,561.00","$9,649.71","$14,190.75",175.3,"$6,682.93",4,"$6,682.93","$9,827.83",160,15.3,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,7/2/19,10:01:41 AM,Joe Schroeder,Paul Moyers,Paul Moyers,Tiffany Ghan,0,0,0,0,0,0,$0.00,4,5,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,19.335,11.601,19.335,0,$237.92,$254.21,$247.70,$332.75,$230.45,29
481,80397,80715,6864,114.4,"$4,261.40",4.6,119,"$4,432.75",136,"$5,066.00",130,4842.5,138,"$5,140.50",6,606,$150.00,$0.00,$639.21,$383.53,$639.21,0,$0.00,"$5,929.71","$8,720.16",15,$708.75,"$5,849.25","$6,638.46","$9,762.44",9,$425.25,"$5,565.75","$6,354.96","$9,345.53",45,"$2,475.00","$7,615.50","$8,404.71","$12,359.87",155.2,"$5,893.20",6,"$5,893.20","$8,666.47",144,11.2,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,7/16/19,12:10:23 PM,Joe Schroeder,Paul Moyers,Paul Moyers,Vickie Stalmarck,0,0,0,0,0,0,$0.00,3,3,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,17.16,10.296,17.16,0,$370.61,$414.90,$397.18,$525.29,$368.32,16
482,79593,80717,5050,84.2,"$3,136.45",3.4,88,"$3,278.00",100,"$3,725.00",96,3576,102,"$3,799.50",13,308,$50.00,$68.04,$470.47,$282.28,$470.47,0,$0.00,"$4,388.01","$6,452.95",32.5,"$1,535.63","$5,335.13","$5,923.63","$8,711.22",19.5,$921.38,"$4,720.88","$5,309.38","$7,807.92",32.5,"$1,787.50","$5,587.00","$6,175.51","$9,081.63",114.6,"$4,294.85",14,"$4,294.85","$6,315.96",112,2.599998,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,7/16/19,12:29:26 PM,Joe Schroeder,Paul Moyers,Paul Moyers,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,12.63,7.578001,12.63,0,"$4,388.01","$5,923.63","$5,309.38","$6,175.51","$4,294.85",1
504,79761,80717Rev1,3697,61.6,"$2,340.80",2.5,64,"$2,432.00",73,"$2,774.00",70,2660,75,"$2,850.00",9,260,$200.00,$55.08,$351.12,$210.67,$351.12,0,$0.00,"$3,380.20","$4,970.88",22.5,"$1,080.00","$3,854.00","$4,460.20","$6,559.12",13.5,$648.00,"$3,422.00","$4,028.20","$5,923.82",22.5,"$1,237.50","$4,011.50","$4,617.70","$6,790.74",82.2,"$3,145.60",10,"$3,145.60","$4,625.88",80,2.199997,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,11/11/19,12:46:48 PM,Joe Schroeder,Paul Moyers,Paul Moyers,Tiffany Ghan,0,0,0,0,0,0,$0.00,4,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,9.240001,5.544,9.240001,0,$845.05,"$1,115.05","$1,007.05","$1,154.43",$786.40,4
483,79593,80719,2792,46.5,"$1,732.13",1.9,48,"$1,788.00",55,"$2,048.75",53,1974.25,56,"$2,086.00",7,86,$50.00,$106.92,$259.82,$155.89,$259.82,0,$0.00,"$2,502.74","$3,680.50",17.5,$826.88,"$2,912.88","$3,329.61","$4,896.49",10.5,$496.13,"$2,582.13","$2,998.86","$4,410.09",17.5,$962.50,"$3,048.50","$3,465.24","$5,095.94",63,"$2,416.75",8,"$2,416.75","$3,554.04",56,7,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,7/16/19,12:40:59 PM,Joe Schroeder,Paul Moyers,Paul Moyers,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,6.975,4.185,6.975,0,"$2,502.74","$3,329.61","$2,998.86","$3,465.24","$2,416.75",1
484,79593,80721,901,15,$558.75,0.6,16,$596.00,18,$670.50,17,633.25,18,$670.50,2,52,$50.00,$0.00,$83.81,$50.29,$83.81,0,$0.00,$804.31,"$1,182.81",5,$236.25,$906.75,"$1,040.56","$1,530.24",3,$141.75,$812.25,$946.06,"$1,391.27",5,$275.00,$945.50,"$1,079.31","$1,587.22",20.2,$794.45,3,$794.45,"$1,168.31",16,4.200001,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,7/16/19,12:52:57 PM,Joe Schroeder,Paul Moyers,Paul Moyers,Vickie Stalmarck,0,0,0,0,0,0,$0.00,1,1,$0.00,$0.00,$0.00,$0.00,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,2.25,1.35,2.25,0,$804.31,"$1,040.56",$946.06,"$1,079.31",$794.45,1
